연도,시도,구분,교과명,지원자,응시자,합격자
2018,경기,중등,지구과학,229,214,52
2018,경기,중등,일반사회,573,527,62
2018,경기,중등,역사,"1,160","1,084",113
2018,경기,중등,지리,372,352,40
2018,경기,중등,도덕·윤리,122,103,14
2018,경기,중등,체육,"1,214","1,113",167
2018,경기,중등,음악,461,428,66
2018,경기,중등,미술,459,420,60
2018,경기,중등,영어,"1,536","1,426",76
2018,경기,중등,중국어,468,449,38
2018,경기,중등,기술,86,81,38
2018,경기,중등,가정,145,133,26
2018,경기,중등,정보·컴퓨터,180,149,37
2018,경기,중등,전기·전자·통신,108,103,13
2018,경기,중등,기계·금속,32,28,6
2018,경기,중등,연극영화,112,96,7
2018,경기,중등,상업,218,184,37
2018,경기,중등,중등(특수교사),999,883,146
2018,경기,중등,보건(기타),806,712,140
2018,경기,중등,전문상담(기타),493,430,152
2018,경기,중등,사서(기타),120,76,22
2018,경기,중등,영양(기타),497,408,140
2018,강원,중등,국어,337,310,12
2018,강원,중등,수학,179,165,7
2018,강원,중등,물리,53,47,6
2018,강원,중등,화학,46,44,6
2018,강원,중등,생물,80,75,6
2018,강원,중등,지구과학,37,34,6
2018,강원,중등,일반사회,55,45,6
2018,강원,중등,역사,79,69,6
2018,강원,중등,지리,63,60,7
2018,강원,중등,도덕·윤리,67,61,6
2018,강원,중등,체육,242,221,17
2018,강원,중등,음악,87,78,7
2018,강원,중등,미술,55,51,6
2018,강원,중등,영어,409,380,16
2018,강원,중등,기술,20,18,5
2018,강원,중등,가정,56,50,6
2018,강원,중등,정보·컴퓨터,95,87,12
2018,강원,중등,기계·금속,12,9,4
2018,강원,중등,상업,23,18,2
2018,강원,중등,중등(특수교사),129,117,17
2018,강원,중등,보건(기타),147,125,28
2018,강원,중등,전문상담(기타),64,55,22
2018,강원,중등,사서(기타),34,28,9
2018,강원,중등,영양(기타),69,58,23
2018,충북,중등,국어,607,575,30
2018,충북,중등,수학,355,330,19
2018,충북,중등,물리,34,30,6
2018,충북,중등,생물,87,83,9
2018,충북,중등,일반사회,43,41,5
2018,충북,중등,역사,131,115,11
2018,충북,중등,지리,26,23,3
2018,충북,중등,도덕·윤리,71,63,11
2018,충북,중등,체육,178,157,18
2018,충북,중등,음악,167,153,16
2018,충북,중등,미술,72,64,10
2018,충북,중등,영어,394,373,15
2018,충북,중등,중국어,88,81,6
2018,충북,중등,일본어,84,69,8
2018,충북,중등,기술,21,19,7
2018,충북,중등,가정,51,48,6
2018,충북,중등,농공,25,20,5
2018,충북,중등,정보·컴퓨터,32,28,5
2018,충북,중등,전기·전자·통신,29,27,5
2018,충북,중등,기계·금속,77,67,14
2018,충북,중등,미용,27,23,3
2018,충북,중등,중등(특수교사),287,262,45
2018,충북,중등,보건(기타),102,86,20
2018,충북,중등,전문상담(기타),69,59,24
2018,충북,중등,사서(기타),15,10,4
2018,충북,중등,영양(기타),76,61,31
2018,충남,중등,국어,726,694,37
2018,충남,중등,수학,218,208,16
2018,충남,중등,물리,54,51,8
2018,충남,중등,화학,53,52,8
2018,충남,중등,생물,51,47,7
2018,충남,중등,지구과학,26,24,5
2018,충남,중등,일반사회,63,58,8
2018,충남,중등,역사,112,110,10
2018,충남,중등,지리,72,69,10
2018,충남,중등,도덕·윤리,76,72,13
2018,충남,중등,체육,153,141,18
2018,충남,중등,음악,64,60,8
2018,충남,중등,미술,90,84,10
2018,충남,중등,한문,83,79,4
2018,충남,중등,영어,347,328,17
2018,충남,중등,중국어,33,31,3
2018,충남,중등,일본어,29,25,3
2018,충남,중등,기술,14,5,3
2018,충남,중등,가정,76,69,10
2018,충남,중등,정보·컴퓨터,18,17,5
2018,충남,중등,전기·전자·통신,37,31,4
2018,충남,중등,기계·금속,14,11,4
2018,충남,중등,상업정보,26,23,5
2018,충남,중등,중등(특수교사),281,256,48
2018,충남,중등,보건(기타),89,84,19
2018,충남,중등,전문상담(기타),73,68,27
2018,충남,중등,사서(기타),81,64,28
2018,충남,중등,영양(기타),86,74,30
2018,전북,중등,국어,427,404,19
2018,전북,중등,수학,444,414,23
2018,전북,중등,물리,41,36,8
2018,전북,중등,화학,72,65,8
2018,전북,중등,생물,70,66,8
2018,전북,중등,지구과학,40,38,8
2018,전북,중등,일반사회,57,50,6
2018,전북,중등,역사,123,108,7
2018,전북,중등,지리,39,38,6
2018,전북,중등,도덕·윤리,30,28,5
2018,전북,중등,체육,186,167,21
2018,전북,중등,음악,58,54,5
2018,전북,중등,미술,83,78,7
2018,전북,중등,한문,86,81,4
2018,전북,중등,영어,326,308,13
2018,전북,중등,중국어,68,63,5
2018,전북,중등,일본어,30,27,3
2018,전북,중등,기술,16,13,5
2018,전북,중등,가정,79,67,5
2018,전북,중등,전기·전자·통신,9,9,1
2018,전북,중등,기계·금속,25,22,7
2018,전북,중등,건설,9,7,2
2018,전북,중등,중등(특수교사),219,189,31
2018,전북,중등,보건(기타),171,152,26
2018,전북,중등,전문상담(기타),66,53,20
2018,전북,중등,사서(기타),37,25,12
2018,전북,중등,영양(기타),173,122,52
2018,전남,중등,국어,449,417,20
2018,전남,중등,수학,381,359,20
2018,전남,중등,물리,70,66,11
2018,전남,중등,화학,65,61,7
2018,전남,중등,생물,95,87,9
2018,전남,중등,지구과학,44,42,9
2018,전남,중등,일반사회,153,143,17
2018,전남,중등,역사,205,193,20
2018,전남,중등,지리,63,61,11
2018,전남,중등,도덕·윤리,75,74,14
2018,전남,중등,체육,239,223,24
2018,전남,중등,음악,91,84,9
2018,전남,중등,영어,432,411,20
2018,전남,중등,중국어,42,42,3
2018,전남,중등,기술,42,40,11
2018,전남,중등,가정,80,77,11
2018,전남,중등,농공,20,16,5
2018,전남,중등,정보·컴퓨터,6,5,3
2018,전남,중등,전기·전자·통신,26,23,4
2018,전남,중등,기계·금속,35,31,8
2018,전남,중등,건설,22,19,3
2018,전남,중등,조리,32,31,5
2018,전남,중등,미용,13,9,2
2018,전남,중등,상업,42,38,6
2018,전남,중등,보건(기타),170,148,33
2018,전남,중등,전문상담(기타),78,74,23
2018,전남,중등,사서(기타),50,40,19
2018,전남,중등,영양(기타),86,78,33
2018,경북,중등,국어,105,87,3
2018,경북,중등,화학,79,73,8
2018,경북,중등,지구과학,23,22,6
2018,경북,중등,역사,128,117,10
2018,경북,중등,도덕·윤리,36,33,6
2018,경북,중등,체육,132,116,12
2018,경북,중등,음악,64,55,5
2018,경북,중등,한문,122,111,7
2018,경북,중등,중국어,28,26,2
2018,경북,중등,정보·컴퓨터,16,13,3
2018,경북,중등,전기·전자·통신,40,34,4
2018,경북,중등,기계·금속,16,12,3
2018,경북,중등,건설,8,5,2
2018,경북,중등,조리,10,9,2
2018,경북,중등,중등(특수교사),64,49,10
2018,경북,중등,보건(기타),169,152,28
2018,경북,중등,전문상담(기타),94,86,36
2018,경북,중등,사서(기타),56,44,16
2018,경북,중등,영양(기타),59,45,22
2018,경남,중등,국어,792,746,23
2018,경남,중등,수학,565,534,24
2018,경남,중등,물리,125,107,15
2018,경남,중등,화학,135,121,15
2018,경남,중등,생물,202,179,16
2018,경남,중등,지구과학,53,51,11
2018,경남,중등,일반사회,167,156,14
2018,경남,중등,역사,223,204,13
2018,경남,중등,지리,129,118,10
2018,경남,중등,도덕·윤리,81,76,10
2018,경남,중등,체육,260,243,29
2018,경남,중등,음악,216,196,20
2018,경남,중등,미술,256,239,25
2018,경남,중등,영어,703,650,21
2018,경남,중등,기술,35,28,10
2018,경남,중등,가정,135,119,13
2018,경남,중등,정보·컴퓨터,118,96,20
2018,경남,중등,전기·전자·통신,38,36,4
2018,경남,중등,기계·금속,37,30,8
2018,경남,중등,조리,12,11,2
2018,경남,중등,미용,15,12,2
2018,경남,중등,연극영화,16,14,2
2018,경남,중등,상업,16,13,2
2018,경남,중등,중등(특수교사),271,228,35
2018,경남,중등,보건(기타),219,203,36
2018,경남,중등,전문상담(기타),120,101,40
2018,경남,중등,사서(기타),35,23,9
2018,경남,중등,영양(기타),148,118,39
2018,제주,중등,국어,218,209,14
2018,제주,중등,수학,110,102,5
2018,제주,중등,물리,52,49,8
2018,제주,중등,화학,9,6,2
2018,제주,중등,생물,70,62,8
2018,제주,중등,지구과학,11,8,2
2018,제주,중등,일반사회,54,50,8
2018,제주,중등,역사,37,35,4
2018,제주,중등,지리,24,20,3
2018,제주,중등,도덕·윤리,44,39,5
2018,제주,중등,체육,133,125,16
2018,제주,중등,음악,73,67,7
2018,제주,중등,미술,37,34,5
2018,제주,중등,한문,21,19,2
2018,제주,중등,영어,133,123,10
2018,제주,중등,중국어,23,21,2
2018,제주,중등,기술,1,1,0
2018,제주,중등,가정,25,23,2
2018,제주,중등,농공,4,2,1
2018,제주,중등,정보·컴퓨터,12,12,2
2018,제주,중등,전기·전자·통신,14,13,2
2018,제주,중등,기계·금속,5,5,2
2018,제주,중등,건설,12,11,2
2018,제주,중등,보건(기타),60,54,9
2018,제주,중등,전문상담(기타),27,22,11
2018,제주,중등,사서(기타),23,20,10
2018,제주,중등,영양(기타),42,36,9
2018,전체,중등,국어,"8,442","7,777",354
2018,전체,중등,수학,"6,022","5,531",317
2018,전체,중등,물리,"1,107",981,166
2018,전체,중등,화학,"1,269","1,149",178
2018,전체,중등,생물,"1,754","1,577",177
2018,전체,중등,지구과학,774,720,159
2018,전체,중등,일반사회,"1,589","1,435",168
2018,전체,중등,역사,"3,600","3,305",289
2018,전체,중등,지리,"1,087","1,006",123
2018,전체,중등,도덕·윤리,"1,319","1,197",181
2018,전체,중등,체육,"4,331","3,942",510
2018,전체,중등,음악,"2,400","2,190",244
2018,전체,중등,미술,"2,103","1,915",212
2018,전체,중등,한문,450,407,23
2018,전체,중등,영어,"6,678","6,109",275
2018,전체,중등,중국어,"1,009",945,75
2018,전체,중등,일본어,185,155,16
2018,전체,중등,기술,435,376,145
2018,전체,중등,가정,"1,181","1,052",154
2018,전체,중등,농공,49,38,11
2018,전체,중등,정보·컴퓨터,980,829,172
2018,전체,중등,전기·전자·통신,523,465,64
2018,전체,중등,기계·금속,469,394,94
2018,전체,중등,건설,166,141,27
2018,전체,중등,상업정보,26,23,5
2018,전체,중등,조리,141,116,16
2018,전체,중등,미용,171,140,24
2018,전체,중등,연극영화,128,110,9
2018,전체,중등,진로진학상담,27,24,8
2018,전체,중등,상업,583,489,85
2018,전체,중등,체육(특수교사),15,10,1
2018,전체,중등,직업교육(특수교사),19,15,2
2018,전체,중등,중등(특수교사),"3,866","3,378",577
2018,전체,중등,보건(기타),"3,352","2,928",547
2018,전체,중등,전문상담(기타),"1,741","1,517",564
2018,전체,중등,사서(기타),836,648,212
2018,전체,중등,영양(기타),"1,719","1,385",515
2019,서울,중등,국어,"1,656","1,464",49
2019,서울,중등,수학,963,859,48
2019,서울,중등,물리,133,113,21
2019,서울,중등,화학,142,123,17
2019,서울,중등,생물,293,259,25
2019,서울,중등,지구과학,73,62,10
2019,서울,중등,일반사회,197,164,19
2019,서울,중등,역사,573,501,55
2019,서울,중등,지리,100,86,9
2019,서울,중등,도덕·윤리,331,297,43
2019,서울,중등,체육,781,712,69
2019,서울,중등,음악,525,479,48
2019,서울,중등,미술,376,317,38
2019,서울,중등,한문,108,98,6
2019,서울,중등,영어,"1,306","1,161",41
2019,서울,중등,중국어,148,131,7
2019,서울,중등,기술,70,61,21
2019,서울,중등,가정,269,234,27
2019,서울,중등,디자인·공예,108,94,6
2019,서울,중등,정보·컴퓨터,149,115,32
2019,서울,중등,전기·전자·통신,127,115,14
2019,서울,중등,기계·금속,77,64,16
2019,서울,중등,중등(특수교사),509,440,54
2019,서울,중등,보건(기타),669,572,78
2019,서울,중등,전문상담(기타),235,193,45
2019,서울,중등,사서(기타),84,62,8
2019,서울,중등,영양(기타),213,178,30
2019,부산,중등,국어,505,467,18
2019,부산,중등,수학,319,291,13
2019,부산,중등,물리,55,50,8
2019,부산,중등,화학,80,71,5
2019,부산,중등,생물,110,100,9
2019,부산,중등,지구과학,33,30,5
2019,부산,중등,일반사회,63,55,6
2019,부산,중등,역사,235,220,13
2019,부산,중등,지리,44,41,4
2019,부산,중등,도덕·윤리,110,94,13
2019,부산,중등,체육,253,238,20
2019,부산,중등,음악,139,129,10
2019,부산,중등,미술,131,117,9
2019,부산,중등,영어,343,308,14
2019,부산,중등,중국어,63,55,3
2019,부산,중등,기술,18,17,6
2019,부산,중등,가정,50,45,5
2019,부산,중등,식품가공,21,18,2
2019,부산,중등,정보·컴퓨터,41,33,5
2019,부산,중등,기계·금속,20,20,2
2019,부산,중등,국어(특수교사),20,19,3
2019,부산,중등,일반사회(특수교사),14,12,3
2019,부산,중등,체육(특수교사),23,22,2
2019,부산,중등,음악(특수교사),16,13,2
2019,부산,중등,직업교육(특수교사),34,33,3
2019,부산,중등,보건(기타),127,106,13
2019,부산,중등,전문상담(기타),90,80,22
2019,부산,중등,사서(기타),41,33,7
2019,부산,중등,영양(기타),98,87,18
2019,대구,중등,국어,179,160,5
2019,대구,중등,수학,90,83,4
2019,대구,중등,물리,18,15,2
2019,대구,중등,화학,34,31,2
2019,대구,중등,생물,43,40,2
2019,대구,중등,지구과학,16,14,2
2019,대구,중등,일반사회,59,56,4
2019,대구,중등,역사,101,87,5
2019,대구,중등,지리,21,21,2
2019,대구,중등,도덕·윤리,47,43,6
2019,대구,중등,체육,41,32,5
2019,대구,중등,음악,43,37,2
2019,대구,중등,미술,40,36,2
2019,대구,중등,영어,158,138,4
2019,대구,중등,중국어,75,70,5
2019,대구,중등,기술,15,14,4
2019,대구,중등,가정,20,18,2
2019,대구,중등,정보·컴퓨터,52,43,8
2019,대구,중등,전기·전자·통신,42,37,8
2019,대구,중등,기계·금속,26,24,4
2019,대구,중등,음악(특수교사),10,8,2
2019,대구,중등,미술(특수교사),11,8,1
2019,대구,중등,중등(특수교사),205,190,24
2019,대구,중등,보건(기타),78,66,5
2019,대구,중등,전문상담(기타),88,76,23
2019,대구,중등,사서(기타),29,23,3
2019,대구,중등,영양(기타),35,32,5
2019,인천,중등,국어,376,350,16
2019,인천,중등,수학,210,191,10
2019,인천,중등,물리,70,68,12
2019,인천,중등,화학,37,34,4
2019,인천,중등,생물,87,75,8
2019,인천,중등,지구과학,24,22,8
2019,인천,중등,역사,154,144,16
2019,인천,중등,도덕·윤리,62,60,15
2019,인천,중등,체육,152,141,18
2019,인천,중등,음악,89,84,12
2019,인천,중등,미술,94,88,10
2019,인천,중등,영어,269,250,14
2019,인천,중등,정보·컴퓨터,56,49,17
2019,인천,중등,중등(특수교사),148,128,21
2019,인천,중등,보건(기타),117,102,21
2019,인천,중등,전문상담(기타),128,122,35
2019,인천,중등,사서(기타),38,26,10
2019,인천,중등,영양(기타),99,87,21
2019,광주,중등,국어,98,79,3
2019,광주,중등,수학,45,40,2
2019,광주,중등,물리,34,29,3
2019,광주,중등,화학,45,43,3
2019,광주,중등,생물,52,45,3
2019,광주,중등,지구과학,30,26,3
2019,광주,중등,일반사회,41,30,4
2019,광주,중등,역사,48,37,3
2019,광주,중등,지리,16,14,3
2019,광주,중등,도덕·윤리,22,21,4
2019,광주,중등,체육,137,129,12
2019,광주,중등,음악,50,47,4
2019,광주,중등,미술,26,21,2
2019,광주,중등,영어,61,42,2
2019,광주,중등,일본어,12,10,2
2019,광주,중등,기술,4,4,1
2019,광주,중등,가정,19,15,1
2019,광주,중등,정보·컴퓨터,77,66,6
2019,광주,중등,전기·전자·통신,14,12,2
2019,광주,중등,기계·금속,19,15,3
2019,광주,중등,중등(특수교사),49,36,2
2019,광주,중등,보건(기타),117,103,10
2019,광주,중등,전문상담(기타),50,41,14
2019,광주,중등,사서(기타),8,6,1
2019,광주,중등,영양(기타),37,25,6
2019,대전,중등,국어,198,181,6
2019,대전,중등,수학,80,71,4
2019,대전,중등,물리,14,11,3
2019,대전,중등,화학,38,31,4
2019,대전,중등,생물,33,30,3
2019,대전,중등,지구과학,31,29,5
2019,대전,중등,일반사회,53,44,6
2019,대전,중등,역사,178,164,16
